<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.17	13:35:00	2624.25	2624.50	2624.00	2624.00	6	0	50
2025.09.17	13:36:00	2624.00	2624.50	2623.75	2624.00	15	0	50
2025.09.17	13:37:00	2624.00	2624.50	2624.00	2624.25	14	0	50
2025.09.17	13:38:00	2624.50	2624.75	2624.25	2624.75	12	0	50
2025.09.17	13:39:00	2624.50	2624.75	2624.25	2624.50	9	0	50
2025.09.17	13:40:00	2624.25	2624.50	2623.75	2623.75	9	0	50
2025.09.17	13:41:00	2623.50	2623.50	2622.25	2622.25	34	0	50
2025.09.17	13:42:00	2622.50	2622.50	2621.25	2621.25	10	0	50
2025.09.17	13:43:00	2621.25	2621.75	2620.50	2620.75	27	0	50
2025.09.17	13:44:00	2620.75	2620.75	2620.25	2620.75	23	0	50
2025.09.17	13:45:00	2621.00	2621.25	2621.00	2621.25	16	0	50
2025.09.17	13:46:00	2621.00	2622.00	2621.00	2622.00	15	0	50
2025.09.17	13:47:00	2621.75	2622.50	2621.75	2622.25	11	0	50
2025.09.17	13:48:00	2622.00	2622.25	2621.75	2622.00	7	0	50
2025.09.17	13:49:00	2622.00	2622.25	2622.00	2622.25	16	0	50
2025.09.17	13:50:00	2622.00	2622.25	2621.25	2621.50	17	0	50
2025.09.17	13:51:00	2621.25	2622.00	2621.25	2621.75	21	0	50
2025.09.17	13:52:00	2621.75	2622.50	2621.75	2622.50	20	0	50
2025.09.17	13:53:00	2622.25	2622.75	2622.25	2622.50	20	0	50
2025.09.17	13:54:00	2622.75	2622.75	2621.50	2622.25	23	0	50
2025.09.17	13:55:00	2622.25	2622.50	2621.75	2621.75	25	0	50
2025.09.17	13:56:00	2622.00	2622.50	2621.75	2622.25	30	0	50
2025.09.17	13:57:00	2622.00	2622.50	2622.00	2622.50	11	0	50
2025.09.17	13:58:00	2622.50	2623.00	2622.50	2623.00	19	0	50
2025.09.17	13:59:00	2623.00	2623.50	2622.75	2622.75	18	0	50
2025.09.17	14:00:00	2622.50	2623.25	2622.25	2622.75	18	0	50
2025.09.17	14:01:00	2622.75	2623.50	2622.50	2623.25	19	0	25
2025.09.17	14:02:00	2623.00	2623.50	2622.50	2622.50	25	0	25
2025.09.17	14:03:00	2622.25	2622.50	2621.75	2621.75	17	0	25
2025.09.17	14:04:00	2622.00	2622.00	2621.00	2621.50	28	0	25
2025.09.17	14:05:00	2621.25	2621.75	2621.25	2621.50	14	0	25
2025.09.17	14:06:00	2621.75	2621.75	2620.75	2621.50	14	0	25
2025.09.17	14:07:00	2621.50	2621.75	2621.25	2621.50	7	0	50
2025.09.17	14:08:00	2621.75	2622.25	2621.75	2621.75	13	0	50
2025.09.17	14:09:00	2621.50	2622.00	2621.25	2621.75	14	0	50
2025.09.17	14:10:00	2621.50	2621.75	2621.25	2621.50	5	0	50
2025.09.17	14:11:00	2621.50	2622.75	2621.50	2622.50	17	0	50
2025.09.17	14:12:00	2622.25	2622.50	2622.25	2622.25	15	0	50
2025.09.17	14:13:00	2622.00	2622.25	2621.50	2622.00	23	0	50
2025.09.17	14:14:00	2622.00	2623.50	2622.00	2623.50	29	0	50
2025.09.17	14:15:00	2623.25	2624.00	2623.00	2623.25	25	0	50
2025.09.17	14:16:00	2623.25	2623.50	2622.75	2623.00	14	0	50
2025.09.17	14:17:00	2623.00	2623.00	2622.25	2622.50	15	0	50
2025.09.17	14:18:00	2622.50	2622.75	2622.50	2622.75	10	0	50
2025.09.17	14:19:00	2622.50	2622.75	2622.25	2622.75	14	0	50
2025.09.17	14:20:00	2622.75	2623.50	2622.75	2623.25	21	0	50
2025.09.17	14:21:00	2623.50	2624.00	2623.25	2623.50	9	0	50
2025.09.17	14:22:00	2623.50	2624.25	2623.50	2624.25	12	0	50
2025.09.17	14:23:00	2624.50	2624.75	2624.25	2624.50	17	0	50
2025.09.17	14:24:00	2624.25	2624.50	2624.00	2624.00	20	0	50
2025.09.17	14:25:00	2623.75	2624.00	2623.50	2623.50	14	0	50
2025.09.17	14:26:00	2623.50	2624.00	2623.50	2623.75	20	0	50
2025.09.17	14:27:00	2624.00	2624.25	2623.75	2623.75	6	0	50
2025.09.17	14:28:00	2623.75	2624.50	2623.75	2624.25	15	0	50
2025.09.17	14:29:00	2624.00	2624.75	2624.00	2624.25	30	0	50
2025.09.17	14:30:00	2624.00	2625.00	2624.00	2624.75	22	0	50
2025.09.17	14:31:00	2625.00	2625.00	2624.25	2624.25	14	0	50
2025.09.17	14:32:00	2624.00	2624.00	2623.75	2624.00	3	0	50
2025.09.17	14:33:00	2623.75	2624.25	2623.50	2623.50	16	0	50
2025.09.17	14:34:00	2623.25	2623.50	2623.25	2623.25	9	0	50
2025.09.17	14:35:00	2623.00	2623.25	2622.00	2622.00	23	0	25
2025.09.17	14:36:00	2621.75	2621.75	2621.25	2621.50	10	0	50
2025.09.17	14:37:00	2621.25	2622.50	2621.25	2622.25	25	0	25
2025.09.17	14:38:00	2622.00	2623.25	2622.00	2623.00	13	0	50
2025.09.17	14:39:00	2623.00	2623.25	2622.75	2623.25	8	0	50
2025.09.17	14:40:00	2623.25	2623.50	2623.00	2623.25	17	0	50
2025.09.17	14:41:00	2623.00	2623.00	2622.50	2622.50	9	0	50
2025.09.17	14:42:00	2622.50	2623.00	2622.50	2622.50	11	0	50
2025.09.17	14:43:00	2622.75	2623.00	2622.00	2622.75	15	0	50
2025.09.17	14:44:00	2622.75	2622.75	2622.25	2622.50	14	0	50
2025.09.17	14:45:00	2622.25	2622.75	2622.25	2622.75	23	0	25
2025.09.17	14:46:00	2622.50	2623.25	2622.50	2623.25	18	0	25
2025.09.17	14:47:00	2623.00	2623.25	2623.00	2623.25	14	0	25
2025.09.17	14:48:00	2623.25	2623.75	2623.25	2623.50	14	0	25
2025.09.17	14:49:00	2623.50	2623.75	2623.25	2623.25	16	0	25
2025.09.17	14:50:00	2623.25	2623.75	2623.25	2623.25	15	0	25
2025.09.17	14:51:00	2623.50	2623.75	2623.25	2623.50	9	0	25
2025.09.17	14:52:00	2623.25	2623.75	2623.25	2623.50	8	0	25
2025.09.17	14:53:00	2623.75	2624.25	2623.50	2624.25	15	0	25
2025.09.17	14:54:00	2624.25	2624.75	2624.00	2624.50	22	0	25
2025.09.17	14:55:00	2624.50	2624.75	2624.25	2624.25	14	0	25
2025.09.17	14:56:00	2624.00	2624.25	2623.75	2624.00	19	0	25
2025.09.17	14:57:00	2623.75	2624.25	2623.75	2624.25	7	0	25
2025.09.17	14:58:00	2624.25	2624.25	2624.00	2624.25	7	0	25
2025.09.17	14:59:00	2624.50	2624.50	2624.25	2624.25	14	0	25
2025.09.17	15:00:00	2624.50	2624.50	2623.50	2623.75	25	0	25
2025.09.17	15:01:00	2624.00	2624.50	2623.50	2624.50	15	0	25
2025.09.17	15:02:00	2624.50	2625.25	2624.50	2625.00	21	0	25
2025.09.17	15:03:00	2625.25	2626.00	2625.00	2625.75	23	0	25
2025.09.17	15:04:00	2625.50	2626.00	2625.25	2626.00	15	0	25
2025.09.17	15:05:00	2625.75	2625.75	2624.50	2625.25	18	0	25
2025.09.17	15:06:00	2625.00	2625.50	2624.75	2625.50	11	0	25
2025.09.17	15:07:00	2626.00	2626.00	2625.75	2626.00	5	0	50
2025.09.17	15:08:00	2625.75	2626.00	2625.00	2625.00	14	0	25
2025.09.17	15:09:00	2625.00	2625.25	2625.00	2625.00	7	0	50
2025.09.17	15:10:00	2625.25	2625.25	2625.00	2625.25	13	0	50
2025.09.17	15:11:00	2625.00	2625.00	2624.25	2624.50	17	0	25
2025.09.17	15:12:00	2624.50	2625.00	2624.50	2625.00	15	0	50
2025.09.17	15:13:00	2625.25	2625.50	2625.00	2625.00	14	0	50
2025.09.17	15:14:00	2625.00	2625.50	2625.00	2625.25	10	0	50
2025.09.17	15:15:00	2625.25	2626.00	2625.00	2625.75	13	0	50
2025.09.17	15:16:00	2625.50	2626.00	2625.50	2625.75	16	0	50
2025.09.17	15:17:00	2625.75	2626.00	2625.75	2625.75	11	0	50
2025.09.17	15:18:00	2625.75	2626.50	2625.75	2626.25	13	0	50
2025.09.17	15:19:00	2626.50	2626.75	2626.25	2626.50	13	0	50
2025.09.17	15:20:00	2626.75	2627.25	2626.50	2626.75	9	0	50
2025.09.17	15:21:00	2626.75	2626.75	2626.25	2626.25	13	0	50
2025.09.17	15:22:00	2626.50	2626.50	2626.00	2626.00	21	0	50
2025.09.17	15:23:00	2626.00	2627.25	2626.00	2627.25	8	0	25
2025.09.17	15:24:00	2627.00	2627.75	2627.00	2627.75	8	0	25
2025.09.17	15:25:00	2627.50	2628.25	2627.25	2628.25	22	0	25
2025.09.17	15:26:00	2628.50	2628.50	2628.25	2628.25	6	0	25
2025.09.17	15:27:00	2628.25	2628.25	2627.75	2627.75	5	0	25
2025.09.17	15:28:00	2628.00	2628.25	2627.75	2628.25	8	0	50
2025.09.17	15:29:00	2628.00	2628.00	2627.25	2627.50	13	0	50
2025.09.17	15:30:00	2627.75	2627.75	2627.75	2627.75	1	0	50
2025.09.17	15:31:00	2627.50	2627.50	2626.00	2626.25	23	0	50
2025.09.17	15:32:00	2626.00	2626.00	2624.75	2625.00	21	0	50
2025.09.17	15:33:00	2625.25	2626.25	2625.25	2626.00	8	0	50
2025.09.17	15:34:00	2625.75	2626.25	2625.75	2626.00	8	0	50
2025.09.17	15:35:00	2626.25	2626.25	2625.50	2625.75	23	0	50
2025.09.17	15:36:00	2625.75	2626.25	2625.75	2625.75	13	0	50
2025.09.17	15:37:00	2626.00	2626.00	2624.75	2625.75	21	0	50
2025.09.17	15:38:00	2625.75	2626.00	2625.00	2625.25	15	0	50
2025.09.17	15:39:00	2625.00	2625.75	2625.00	2625.75	14	0	50
2025.09.17	15:40:00	2625.50	2625.75	2625.00	2625.00	16	0	50
2025.09.17	15:41:00	2625.25	2625.25	2624.75	2625.25	19	0	50
2025.09.17	15:42:00	2625.00	2625.25	2624.75	2625.25	12	0	50
2025.09.17	15:43:00	2625.00	2625.50	2625.00	2625.25	10	0	50
2025.09.17	15:44:00	2625.00	2625.00	2624.75	2625.00	3	0	50
2025.09.17	15:45:00	2624.75	2624.75	2624.00	2624.25	9	0	50
2025.09.17	15:46:00	2624.00	2625.25	2624.00	2625.00	15	0	50
2025.09.17	15:47:00	2625.00	2625.75	2625.00	2625.50	9	0	50
2025.09.17	15:48:00	2625.25	2626.00	2625.25	2626.00	10	0	50
2025.09.17	15:49:00	2625.75	2626.75	2625.75	2626.75	9	0	50
2025.09.17	15:50:00	2626.50	2627.25	2626.50	2627.00	5	0	50
2025.09.17	15:51:00	2627.25	2627.75	2627.00	2627.50	16	0	50
2025.09.17	15:52:00	2627.75	2628.25	2627.50	2628.25	11	0	50
2025.09.17	15:53:00	2628.00	2628.00	2627.25	2627.50	15	0	50
2025.09.17	15:54:00	2627.75	2627.75	2627.25	2627.50	10	0	50
2025.09.17	15:55:00	2627.25	2627.50	2626.75	2627.50	8	0	50
2025.09.17	15:56:00	2627.50	2628.25	2627.50	2628.25	12	0	50
2025.09.17	15:57:00	2628.00	2628.25	2627.75	2627.75	6	0	50
2025.09.17	15:58:00	2628.00	2628.00	2627.50	2628.00	7	0	50
2025.09.17	15:59:00	2627.75	2627.75	2627.25	2627.50	12	0	50
2025.09.17	16:00:00	2627.25	2627.50	2626.50	2626.50	20	0	50
2025.09.17	16:01:00	2626.50	2626.75	2626.25	2626.50	11	0	50
2025.09.17	16:02:00	2626.50	2626.75	2626.00	2626.00	26	0	50
2025.09.17	16:03:00	2626.00	2626.50	2626.00	2626.25	10	0	50
2025.09.17	16:04:00	2626.25	2626.50	2626.00	2626.00	12	0	50
2025.09.17	16:05:00	2626.00	2626.25	2626.00	2626.25	8	0	50
2025.09.17	16:06:00	2626.00	2626.00	2625.75	2626.00	7	0	50
2025.09.17	16:07:00	2626.25	2626.25	2625.25	2625.25	15	0	50
2025.09.17	16:08:00	2625.00	2625.75	2625.00	2625.25	12	0	50
2025.09.17	16:09:00	2625.25	2625.50	2624.50	2624.75	19	0	50
2025.09.17	16:10:00	2624.75	2625.00	2624.00	2624.25	13	0	50
2025.09.17	16:11:00	2624.50	2624.50	2624.00	2624.00	5	0	50
2025.09.17	16:12:00	2623.75	2624.25	2623.75	2624.00	18	0	50
2025.09.17	16:13:00	2624.00	2624.25	2623.50	2623.50	15	0	50
2025.09.17	16:14:00	2623.50	2623.75	2623.50	2623.75	6	0	50
2025.09.17	16:15:00	2623.50	2623.75	2623.50	2623.50	19	0	25
2025.09.17	16:16:00	2623.50	2623.75	2623.25	2623.50	7	0	25
2025.09.17	16:17:00	2623.75	2624.00	2623.50	2623.75	15	0	25
2025.09.17	16:18:00	2623.75	2624.25	2623.50	2624.00	10	0	25
2025.09.17	16:19:00	2623.75	2624.25	2623.75	2624.25	7	0	50
2025.09.17	16:20:00	2624.00	2624.50	2624.00	2624.25	12	0	50
2025.09.17	16:21:00	2624.00	2624.50	2623.75	2624.25	8	0	50
2025.09.17	16:22:00	2624.25	2624.50	2624.25	2624.25	15	0	50
2025.09.17	16:23:00	2624.25	2625.00	2624.25	2624.50	22	0	50
2025.09.17	16:24:00	2624.75	2625.75	2624.75	2625.75	9	0	50
2025.09.17	16:25:00	2625.50	2626.00	2625.50	2625.50	9	0	50
2025.09.17	16:26:00	2625.25	2625.50	2625.00	2625.50	8	0	50
2025.09.17	16:27:00	2625.25	2625.50	2625.25	2625.25	17	0	50
2025.09.17	16:28:00	2625.25	2625.50	2625.00	2625.50	18	0	50
2025.09.17	16:29:00	2625.25	2625.50	2625.00	2625.00	14	0	50
2025.09.17	16:30:00	2625.00	2626.25	2624.75	2626.00	67	0	50
2025.09.17	16:31:00	2626.25	2626.75	2625.75	2626.00	40	0	50
2025.09.17	16:32:00	2626.00	2627.25	2626.00	2627.25	52	0	50
2025.09.17	16:33:00	2627.25	2628.50	2627.25	2628.50	42	0	50
2025.09.17	16:34:00	2628.75	2629.25	2628.50	2629.00	51	0	50
2025.09.17	16:35:00	2629.25	2629.50	2628.50	2629.50	28	0	50
2025.09.17	16:36:00	2629.50	2630.25	2629.50	2629.75	34	0	50
2025.09.17	16:37:00	2629.50	2629.75	2628.75	2629.25	29	0	50
2025.09.17	16:38:00	2629.00	2630.75	2629.00	2630.25	40	0	50
2025.09.17	16:39:00	2630.50	2632.50	2630.25	2632.25	44	0	50
2025.09.17	16:40:00	2632.00	2633.25	2631.50	2631.50	37	0	50
2025.09.17	16:41:00	2631.75	2632.25	2631.00	2631.00	24	0	50
2025.09.17	16:42:00	2631.00	2631.50	2630.00	2630.50	35	0	50
2025.09.17	16:43:00	2630.25	2630.50	2629.25	2629.75	17	0	50
2025.09.17	16:44:00	2629.75	2630.00	2629.50	2629.50	17	0	50
2025.09.17	16:45:00	2629.25	2631.00	2629.25	2630.75	19	0	50
2025.09.17	16:46:00	2630.75	2631.00	2629.75	2630.25	21	0	50
2025.09.17	16:47:00	2630.00	2631.00	2630.00	2630.75	26	0	50
2025.09.17	16:48:00	2630.75	2631.00	2630.25	2631.00	34	0	50
2025.09.17	16:49:00	2631.50	2631.50	2630.75	2630.75	18	0	50
2025.09.17	16:50:00	2630.75	2630.75	2630.00	2630.75	17	0	50
2025.09.17	16:51:00	2630.50	2630.50	2629.75	2629.75	36	0	50
2025.09.17	16:52:00	2629.75	2630.50	2629.50	2630.00	20	0	25
2025.09.17	16:53:00	2630.25	2630.25	2630.00	2630.25	23	0	25
2025.09.17	16:54:00	2630.50	2630.50	2629.75	2629.75	9	0	50
2025.09.17	16:55:00	2630.00	2630.00	2628.75	2629.00	23	0	25
2025.09.17	16:56:00	2629.25	2629.75	2629.00	2629.00	22	0	25
2025.09.17	16:57:00	2629.25	2630.00	2629.25	2630.00	14	0	25
2025.09.17	16:58:00	2629.75	2630.00	2629.25	2629.75	24	0	25
2025.09.17	16:59:00	2630.00	2630.50	2629.75	2630.50	30	0	50
2025.09.17	17:00:00	2630.75	2630.75	2629.25	2629.75	45	0	50
2025.09.17	17:01:00	2630.00	2630.00	2629.50	2629.75	24	0	50
2025.09.17	17:02:00	2629.75	2630.25	2628.00	2628.50	42	0	50
2025.09.17	17:03:00	2628.50	2629.00	2627.75	2628.00	37	0	50
2025.09.17	17:04:00	2628.00	2628.50	2628.00	2628.50	11	0	50
2025.09.17	17:05:00	2628.50	2628.75	2628.25	2628.75	20	0	50
2025.09.17	17:06:00	2629.00	2629.75	2628.75	2629.50	33	0	50
2025.09.17	17:07:00	2629.75	2630.75	2629.75	2630.50	10	0	50
2025.09.17	17:08:00	2630.25	2630.50	2629.00	2629.00	14	0	50
2025.09.17	17:09:00	2629.25	2629.50	2629.00	2629.25	15	0	25
2025.09.17	17:10:00	2629.00	2629.75	2628.75	2628.75	20	0	25
2025.09.17	17:11:00	2628.75	2629.00	2628.25	2628.25	31	0	25
2025.09.17	17:12:00	2628.25	2628.75	2628.00	2628.75	26	0	25
2025.09.17	17:13:00	2628.50	2628.75	2627.75	2627.75	14	0	50
2025.09.17	17:14:00	2627.75	2628.00	2627.75	2628.00	10	0	25
2025.09.17	17:15:00	2628.00	2628.50	2628.00	2628.00	15	0	25
2025.09.17	17:16:00	2628.00	2628.00	2626.25	2626.50	23	0	25
2025.09.17	17:17:00	2626.50	2627.25	2626.50	2627.25	14	0	25
2025.09.17	17:18:00	2627.50	2627.50	2626.00	2626.00	12	0	25
2025.09.17	17:19:00	2626.25	2626.25	2625.50	2625.75	21	0	25
2025.09.18	10:00:00	2629.25	2632.25	2629.25	2632.25	45	0	125
2025.09.18	10:01:00	2632.25	2634.00	2632.25	2632.75	73	0	100
2025.09.18	10:02:00	2632.50	2634.50	2632.00	2633.00	45	0	100
2025.09.18	10:03:00	2633.00	2633.75	2630.75	2630.75	40	0	75
2025.09.18	10:04:00	2630.50	2633.75	2630.25	2633.75	42	0	75
2025.09.18	10:05:00	2633.75	2636.75	2633.75	2636.75	51	0	75
2025.09.18	10:06:00	2636.75	2637.50	2633.25	2633.50	45	0	75
2025.09.18	10:07:00	2633.50	2634.00	2632.75	2633.25	33	0	75
2025.09.18	10:08:00	2633.00	2634.25	2633.00	2633.75	32	0	75
2025.09.18	10:09:00	2634.00	2634.75	2633.50	2633.50	31	0	50
2025.09.18	10:10:00	2633.75	2635.25	2633.50	2635.00	45	0	50
2025.09.18	10:11:00	2634.75	2634.75	2633.75	2634.00	38	0	50
2025.09.18	10:12:00	2634.25	2635.00	2634.00	2634.00	29	0	50
2025.09.18	10:13:00	2634.00	2634.00	2631.75	2632.50	30	0	50
2025.09.18	10:14:00	2632.50	2635.25	2632.25	2634.75	45	0	50
2025.09.18	10:15:00	2634.50	2636.75	2634.50	2636.50	36	0	50
2025.09.18	10:16:00	2636.50	2637.50	2636.00	2637.50	47	0	50
2025.09.18	10:17:00	2637.50	2637.75	2637.00	2637.50	30	0	50
2025.09.18	10:18:00	2637.75	2640.25	2637.50	2640.25	44	0	50
2025.09.18	10:19:00	2640.00	2640.25	2639.50	2640.00	21	0	50
2025.09.18	10:20:00	2639.75	2640.25	2636.75	2637.25	44	0	50
2025.09.18	10:21:00	2637.00	2639.50	2637.00	2639.25	42	0	50
2025.09.18	10:22:00	2639.50	2640.75	2639.50	2640.50	46	0	50
2025.09.18	10:23:00	2640.25	2641.25	2640.00	2641.25	23	0	50
2025.09.18	10:24:00	2641.00	2641.50	2640.75	2641.00	12	0	50
2025.09.18	10:25:00	2641.00	2642.50	2641.00	2642.50	19	0	50
2025.09.18	10:26:00	2642.25	2642.50	2639.50	2639.75	38	0	50
2025.09.18	10:27:00	2639.50	2639.75	2637.50	2637.75	35	0	50
2025.09.18	10:28:00	2637.25	2638.75	2637.25	2638.75	21	0	50
2025.09.18	10:29:00	2639.00	2639.25	2637.00	2637.25	21	0	50
2025.09.18	10:30:00	2637.50	2638.00	2637.25	2638.00	15	0	50
2025.09.18	10:31:00	2637.75	2638.00	2635.25	2635.75	31	0	50
2025.09.18	10:32:00	2636.00	2637.75	2635.75	2637.25	26	0	50
2025.09.18	10:33:00	2637.25	2637.25	2636.00	2636.00	18	0	50
2025.09.18	10:34:00	2635.75	2636.75	2635.50	2635.50	24	0	50
2025.09.18	10:35:00	2635.75	2637.00	2635.25	2636.75	37	0	50
2025.09.18	10:36:00	2637.00	2637.00	2636.50	2636.75	16	0	50
2025.09.18	10:37:00	2636.75	2637.75	2636.75	2637.75	16	0	50
2025.09.18	10:38:00	2637.50	2638.25	2636.75	2638.00	20	0	50
2025.09.18	10:39:00	2638.25	2638.50	2638.00	2638.50	18	0	50
2025.09.18	10:40:00	2638.75	2639.25	2637.75	2638.50	22	0	50
2025.09.18	10:41:00	2638.25	2638.50	2638.00	2638.25	25	0	50
2025.09.18	10:42:00	2638.50	2639.25	2638.50	2639.25	18	0	50
2025.09.18	10:43:00	2639.00	2639.00	2637.75	2638.25	18	0	50
2025.09.18	10:44:00	2638.25	2638.50	2637.50	2638.25	25	0	50
2025.09.18	10:45:00	2638.00	2640.50	2638.00	2640.50	37	0	50
2025.09.18	10:46:00	2640.50	2641.50	2640.50	2641.25	22	0	50
2025.09.18	10:47:00	2641.00	2641.00	2640.50	2640.75	12	0	50
2025.09.18	10:48:00	2640.50	2642.00	2640.25	2641.75	24	0	50
2025.09.18	10:49:00	2641.75	2641.75	2641.00	2641.00	24	0	50
2025.09.18	10:50:00	2641.00	2641.50	2640.75	2641.00	23	0	50
2025.09.18	10:51:00	2641.00	2641.25	2640.25	2640.25	16	0	50
2025.09.18	10:52:00	2640.50	2641.25	2640.00	2641.00	21	0	50
2025.09.18	10:53:00	2641.00	2642.25	2640.75	2642.00	27	0	50
2025.09.18	10:54:00	2642.00	2642.00	2641.50	2642.00	21	0	50
2025.09.18	10:55:00	2641.75	2642.25	2641.75	2641.75	17	0	50
2025.09.18	10:56:00	2641.50	2642.00	2640.75	2641.75	22	0	50
2025.09.18	10:57:00	2641.50	2642.00	2641.25	2641.25	12	0	50
2025.09.18	10:58:00	2641.25	2641.25	2640.75	2641.25	23	0	50
2025.09.18	10:59:00	2641.25	2641.75	2640.75	2640.75	34	0	50
2025.09.18	11:00:00	2640.75	2640.75	2639.50	2639.50	24	0	50
2025.09.18	11:01:00	2639.75	2639.75	2636.50	2637.25	49	0	50
2025.09.18	11:02:00	2637.25	2640.00	2637.25	2639.75	32	0	50
2025.09.18	11:03:00	2639.75	2640.00	2638.50	2638.75	38	0	50
2025.09.18	11:04:00	2639.00	2640.25	2638.75	2640.00	17	0	50
2025.09.18	11:05:00	2640.00	2640.25	2639.75	2639.75	28	0	50
2025.09.18	11:06:00	2639.50	2639.75	2637.50	2637.50	21	0	50
2025.09.18	11:07:00	2637.50	2637.75	2636.75	2637.50	30	0	50
2025.09.18	11:08:00	2637.75	2639.00	2637.75	2639.00	24	0	50
2025.09.18	11:09:00	2638.75	2639.00	2637.50	2638.50	17	0	50
2025.09.18	11:10:00	2638.50	2638.75	2637.75	2638.50	17	0	50
2025.09.18	11:11:00	2638.75	2639.75	2638.50	2639.75	18	0	50
2025.09.18	11:12:00	2639.50	2642.75	2639.50	2642.50	40	0	50
2025.09.18	11:13:00	2642.25	2642.75	2642.00	2642.75	19	0	50
2025.09.18	11:14:00	2642.75	2643.50	2642.50	2642.75	27	0	50
2025.09.18	11:15:00	2642.50	2642.50	2641.00	2641.50	23	0	50
2025.09.18	11:16:00	2641.50	2641.50	2640.00	2640.50	23	0	50
2025.09.18	11:17:00	2640.50	2640.50	2639.00	2639.50	43	0	50
2025.09.18	11:18:00	2639.50	2639.50	2638.50	2638.75	22	0	50
2025.09.18	11:19:00	2638.50	2640.00	2638.25	2639.75	34	0	50
2025.09.18	11:20:00	2639.50	2640.00	2639.50	2639.75	18	0	50
2025.09.18	11:21:00	2639.75	2640.00	2639.25	2639.25	15	0	50
2025.09.18	11:22:00	2639.00	2639.25	2638.75	2638.75	8	0	50
2025.09.18	11:23:00	2638.50	2639.00	2638.00	2638.00	17	0	50
2025.09.18	11:24:00	2638.00	2638.50	2637.75	2638.25	19	0	50
2025.09.18	11:25:00	2638.00	2640.00	2638.00	2639.75	29	0	50
2025.09.18	11:26:00	2639.75	2640.25	2638.25	2638.25	22	0	50
2025.09.18	11:27:00	2638.25	2638.75	2637.00	2637.50	16	0	50
2025.09.18	11:28:00	2637.50	2637.75	2637.00	2637.75	14	0	50
2025.09.18	11:29:00	2637.75	2638.50	2637.25	2638.00	25	0	50
2025.09.18	11:30:00	2637.75	2638.00	2637.25	2637.50	33	0	50
2025.09.18	11:31:00	2637.25	2637.50	2636.25	2637.25	27	0	50
2025.09.18	11:32:00	2637.00	2639.25	2636.75	2638.75	37	0	50
2025.09.18	11:33:00	2638.75	2639.00	2638.25	2638.75	23	0	50
2025.09.18	11:34:00	2638.50	2638.75	2638.00	2638.00	19	0	50
2025.09.18	11:35:00	2638.00	2638.50	2637.50	2638.00	13	0	50
2025.09.18	11:36:00	2637.75	2639.50	2637.75	2639.50	17	0	50
2025.09.18	11:37:00	2639.25	2639.75	2638.50	2638.50	22	0	50
2025.09.18	11:38:00	2638.50	2639.75	2638.50	2639.00	29	0	50
2025.09.18	11:39:00	2638.75	2639.00	2638.00	2638.25	27	0	50
2025.09.18	11:40:00	2638.25	2638.75	2637.75	2638.00	22	0	50
2025.09.18	11:41:00	2638.00	2638.50	2637.75	2637.75	22	0	50
2025.09.18	11:42:00	2637.75	2638.25	2637.50	2637.75	16	0	50
2025.09.18	11:43:00	2638.00	2638.50	2637.75	2638.50	12	0	50
2025.09.18	11:44:00	2638.25	2639.00	2638.25	2638.50	28	0	50
2025.09.18	11:45:00	2638.50	2639.50	2638.25	2639.25	13	0	50
2025.09.18	11:46:00	2639.25	2639.50	2638.75	2638.75	22	0	50
2025.09.18	11:47:00	2638.75	2639.50	2638.75	2639.50	22	0	50
2025.09.18	11:48:00	2639.50	2639.75	2639.00	2639.50	27	0	50
2025.09.18	11:49:00	2639.25	2640.25	2639.25	2640.25	25	0	50
2025.09.18	11:50:00	2640.25	2642.25	2640.00	2642.00	38	0	50
2025.09.18	11:51:00	2642.00	2642.25	2640.25	2640.50	27	0	50
2025.09.18	11:52:00	2640.75	2641.25	2640.50	2641.25	17	0	50
2025.09.18	11:53:00	2641.50	2641.75	2641.00	2641.25	19	0	50
2025.09.18	11:54:00	2641.25	2641.50	2641.00	2641.50	33	0	50
2025.09.18	11:55:00	2641.50	2642.00	2641.25	2641.50	29	0	50
2025.09.18	11:56:00	2641.75	2642.75	2641.50	2642.75	29	0	50
2025.09.18	11:57:00	2642.50	2642.75	2641.75	2642.00	25	0	50
2025.09.18	11:58:00	2642.00	2642.50	2641.50	2641.75	26	0	50
2025.09.18	11:59:00	2641.75	2641.75	2640.75	2641.25	24	0	50
2025.09.18	12:00:00	2641.25	2642.50	2641.25	2642.25	19	0	50
2025.09.18	12:01:00	2642.50	2643.25	2641.75	2642.00	33	0	50
2025.09.18	12:02:00	2641.75	2642.50	2641.25	2642.25	20	0	50
2025.09.18	12:03:00	2642.00	2642.25	2641.25	2642.25	22	0	50
2025.09.18	12:04:00	2642.25	2642.50	2642.00	2642.25	29	0	50
2025.09.18	12:05:00	2642.25	2642.25	2641.00	2641.25	25	0	50
2025.09.18	12:06:00	2641.00	2641.25	2640.75	2641.00	19	0	50
2025.09.18	12:07:00	2641.00	2641.50	2640.50	2640.50	15	0	50
2025.09.18	12:08:00	2640.75	2641.00	2640.25	2640.50	22	0	50
2025.09.18	12:09:00	2640.75	2641.25	2640.50	2641.25	13	0	50
2025.09.18	12:10:00	2641.50	2642.75	2641.25	2642.25	22	0	50
2025.09.18	12:11:00	2642.25	2642.50	2641.75	2642.00	22	0	50
